state,zip_code,total_rx,new_rx,total_qty,new_qty,avg_mme_per_unit,total_mme,medicaid_rx,medicaid_new_rx,medicaid_qty,medicaid_total_mme,distinct_prescribers,distinct_opioid_products,retail_rx,mail_order_rx,year
OH,43162,4897.773,4205.584,525047.186,449967.356,15.065342091939142,7910015.4715,31.504,29.499,3209.54,40429.08,11,154,4825.771,72.002,2017
OH,43164,8.11,2.075,408.55,167.51,5.0,2042.75,0.0,0.0,0.0,0.0,1,2,8.11,0.0,2017
OH,43201,25645.325,24610.959,1845527.485,1751890.384,12.557272986373324,23174792.433,911.448,883.898,75844.578,1250878.1749,146,282,25597.325,48.0,2017
OH,43202,5132.362,5075.078,157780.803,155297.013,6.973604973984066,1100300.9926,85.751,85.751,2635.64,19580.825,61,133,5126.362,6.0,2017
OH,43203,10315.101,9158.33,787536.361,681230.417,10.44388604191699,8224940.00815,185.14,157.416,14676.669,174862.46,51,201,10274.101,41.0,2017
OH,43204,24800.734,24711.522,579894.801,572794.921,7.445763850622968,4317759.74645,621.658,621.658,11878.291,84724.9594,99,184,24795.734,5.0,2017
OH,43205,23453.744,22387.307,1636947.746,1545763.832,11.889327810521937,19462208.360889,1017.919,975.458,72970.217,680462.5383,364,267,23434.744,19.0,2017
OH,43206,1643.765,1637.745,42509.865,41977.375,7.086486731962099,301245.5943,30.121,30.121,787.56,3011.9225,39,75,1642.765,1.0,2017
OH,43207,17861.129,17299.444,1567133.597,1519361.339,21.987567749464823,34457456.1365,445.78,428.708,34021.54,669561.3335,46,246,17798.129,63.0,2017
OH,43209,3793.506,3499.26,267753.146,236710.816,14.734897349254675,3945315.12125,49.518,49.518,2800.29,56711.465,46,147,3753.506,40.0,2017
OH,43210,145355.552,138747.803,9640076.756,8960353.322,13.482624762901006,129973537.586712,4074.667,3960.242,265960.636,4113758.2067,1374,447,144884.55,471.002,2017
OH,43211,1812.903,1795.491,58204.258,56816.048,7.784570331607011,453095.14,74.734,74.734,1861.76,12947.53,7,72,1807.903,5.0,2017
OH,43212,17688.899,16956.785,796101.062,739609.933,9.974839574199688,7940980.3783,169.9,157.021,6648.63,47461.93,164,240,17665.899,23.0,2017
OH,43213,69674.839,67630.298,4630308.205,4439378.047,12.131834037330567,56174130.68475,866.29,856.217,46694.815,558841.5039,312,371,69483.839,191.0,2017
OH,43214,119318.386,114272.59,7788431.129,7305641.346,12.198955705655955,95010726.359223,1160.737,1121.981,56602.189,620126.1638,732,450,118943.386,375.0,2017
OH,43215,69936.048,63384.926,4928664.874,4088651.277,8.983465216703838,44276489.460369,1561.143,1494.762,94918.193,931920.0855,438,349,69530.048,406.0,2017
OH,43217,7.049,7.049,60.45,60.45,6.045078577336642,365.425,0.0,0.0,0.0,0.0,1,5,7.049,0.0,2017
OH,43219,8069.388,7471.335,623612.728,555441.478,10.468803483273357,6528479.0991,248.413,236.153,16397.29,163453.81,67,212,8048.388,21.0,2017
OH,43220,18851.256,17848.874,1297818.288,1188484.58,13.197878647592304,17128448.27165,103.557,103.557,5783.129,124378.805,141,282,18791.256,60.0,2017
OH,43221,42874.579,41234.024,3290239.129,3146030.962,15.733049903400502,51765496.410678,872.548,856.245,70017.939,1441894.7855,223,389,42760.579,114.0,2017
OH,43222,30518.645,29459.359,1610027.977,1513909.586,7.569269337423445,12186735.3987,852.0,789.286,48955.638,506786.1413,229,258,30403.645,115.0,2017
OH,43223,6782.442,6430.729,592620.275,557843.6,15.223987703593165,9022043.7795,100.462,98.423,7980.01,111468.1875,16,155,6773.442,9.0,2017
OH,43224,4046.519,3961.714,208893.812,200421.362,6.633960117018689,1385793.2175,284.681,283.666,9939.969,60120.005,13,76,4029.519,17.0,2017
OH,43227,4997.285,4624.098,455943.762,422204.752,13.007084931233251,5930499.2362,46.012,38.892,2252.62,15433.7,21,155,4965.283,32.002,2017
OH,43228,70646.616,67538.161,4127614.346,3842914.537,7.937382599014012,32762454.285381,1819.099,1789.471,88764.883,544355.9205,290,320,70459.616,187.0,2017
OH,43229,6353.123,6095.68,238359.752,207634.822,7.9495873435042,1894861.6677,172.552,169.505,5790.139,51194.5825,44,134,6317.123,36.0,2017
OH,43230,25376.315,23225.714,1475301.83,1264932.943,8.931041071960847,13175981.237269,313.476,310.444,13509.161,136301.1965,174,232,25208.315,168.0,2017
OH,43231,6755.123,6527.978,254387.917,231612.597,9.50366276791362,2417616.9754,294.061,291.966,10927.818,211457.694,41,160,6735.123,20.0,2017
OH,43232,1455.119,1396.505,34360.715,27124.825,5.6422320519232505,193871.1275,8.036,8.036,168.61,1146.85,23,63,1454.119,1.0,2017
OH,43235,14700.333,13107.306,1144135.203,996174.24,13.870692039531626,15869947.0524,173.683,145.352,11619.559,154809.5525,118,255,14544.333,156.0,2017
OH,43240,14904.35,14399.069,1045494.169,1004518.428,23.983632822154938,25074748.267,91.256,89.248,5782.19,89454.675,27,351,14881.339,23.011,2017
OH,43302,56380.266,54246.063,4045998.831,3853878.105,11.817550193886845,47813794.26975,680.024,672.407,38976.803,425370.48732,176,349,56114.264,266.002,2017
OH,43311,13141.174,11321.851,853181.626,671743.588,9.61434549381517,8202782.921339,119.407,115.227,4099.339,25449.3925,76,178,13081.174,60.0,2017
OH,43314,258.77,233.334,16680.37,15197.44,9.200017745409724,153459.7,1.0,0.0,80.0,400.0,2,35,258.77,0.0,2017
OH,43315,899.505,858.087,35538.366,30394.637,5.830698406336408,207213.494,24.262,20.262,803.829,4062.18,7,43,887.505,12.0,2017
OH,43316,390.971,352.331,22412.03,19011.25,6.980461609233969,156446.315,0.0,0.0,0.0,0.0,2,35,389.971,1.0,2017
OH,43319,2.082,2.082,127.41,127.41,5.0,637.05,0.0,0.0,0.0,0.0,1,2,2.082,0.0,2017
OH,43322,8.146,6.143,683.05,442.71,5.573896493668106,3807.25,0.0,0.0,0.0,0.0,2,3,8.146,0.0,2017
OH,43324,73.152,73.152,831.38,831.38,5.0,4156.9,0.0,0.0,0.0,0.0,1,5,73.152,0.0,2017
OH,43326,2525.318,2162.25,142018.043,111507.074,6.737864431070917,956898.3205,54.404,53.4,1351.79,7092.215,21,70,2496.318,29.0,2017
OH,43334,46.702,43.625,1915.739,1669.519,5.676762335579116,10875.195,0.0,0.0,0.0,0.0,2,13,46.702,0.0,2017
OH,43338,2772.473,2348.19,206506.056,163679.455,7.4202725145455295,1532331.211424,43.0,31.72,3061.51,16050.275,19,112,2741.473,31.0,2017
OH,43340,1708.388,1451.078,165007.047,143605.209,7.920249193963213,1306896.931,7.216,7.216,613.26,4895.125,2,65,1688.388,20.0,2017
OH,43342,853.431,849.049,67637.458,67397.028,7.376519835355137,498929.05055,46.843,46.843,3482.497,63394.627,2,44,851.431,2.0,2017
OH,43344,149.164,94.802,8486.02,5073.159,7.374565756385207,62580.7125,0.0,0.0,0.0,0.0,2,20,147.164,2.0,2017
OH,43348,527.272,488.592,41734.629,37319.508,7.052638880532519,294339.26715,1.029,1.029,30.87,154.35,3,35,524.272,3.0,2017
OH,43351,2499.996,2232.97,122277.066,103809.936,7.613483963542272,930954.4811,40.156,40.156,1265.12,24806.635,22,80,2453.996,46.0,2017
OH,43356,20.327,20.327,343.12,343.12,5.293774772674283,1816.4,0.0,0.0,0.0,0.0,2,9,20.327,0.0,2017
OH,43357,3932.284,3133.519,310693.191,221062.046,7.699018202011386,2392032.53275,30.556,30.556,1723.119,11473.0105,15,122,3903.284,29.0,2017
OH,43402,12779.206,11952.599,564808.538,502466.706,7.246163781150206,4092695.17134,123.725,109.075,6552.628,56255.88,98,186,12706.206,73.0,2017
OH,43403,174.255,174.255,2377.078,2377.078,6.3376980057028,15065.2025,1.024,1.024,14.34,71.7,2,26,174.255,0.0,2017
OH,43410,7111.214,6568.125,585301.808,533038.198,8.854785612587754,5182722.0285,96.675,91.655,7532.579,45776.22,27,149,7049.214,62.0,2017
OH,43412,263.277,263.277,4242.789,4242.789,6.377292743051799,27057.5075,33.533,33.533,464.67,2940.75,2,32,263.277,0.0,2017
OH,43416,3641.214,3394.19,202144.446,190106.105,11.534318644104623,2331598.4523,176.622,176.622,9034.299,79265.9496,6,120,3620.214,21.0,2017
OH,43420,10316.783,9427.442,593174.596,529622.373,7.485165493499995,4440010.0176,138.254,121.662,6580.739,47783.0445,83,187,10276.783,40.0,2017
OH,43430,2459.064,1734.056,196838.134,126387.463,6.5525666271556915,1289794.9878,2.144,2.144,80.09,1039.45,5,74,2360.064,99.0,2017
OH,43431,613.723,599.427,44473.308,42671.718,11.883343038030812,528491.575,0.0,0.0,0.0,0.0,2,52,613.723,0.0,2017
OH,43440,396.228,379.203,19233.49,18508.47,5.688211681811257,109404.1625,2.0,2.0,50.0,235.0,2,33,382.228,14.0,2017
OH,43442,1.035,1.035,28.98,28.98,4.5,130.41,0.0,0.0,0.0,0.0,1,1,1.035,0.0,2017
OH,43445,49.736,34.558,2057.49,1441.35,5.0,10287.45,0.0,0.0,0.0,0.0,1,6,49.736,0.0,2017
OH,43447,251.486,240.081,16902.588,16155.788,5.468980430689076,92439.923,0.0,0.0,0.0,0.0,3,33,244.486,7.0,2017
OH,43449,2084.371,1905.629,121559.425,108355.225,9.198751576852226,1118194.9524,7.063,6.053,172.45,919.295,9,82,2080.371,4.0,2017
OH,43450,3515.486,3275.52,323352.074,297169.131,13.216171417691294,4273476.43825,14.412,14.412,1030.19,12436.82,4,166,3470.482,45.004,2017
OH,43452,6120.99,5765.628,388824.675,353234.535,9.02206636011462,3508002.0203,183.721,174.542,6917.477,44024.73,29,157,6092.99,28.0,2017
OH,43460,2932.82,2571.931,228427.61,197708.193,8.574632457959,1958682.799,4.028,4.028,408.44,3409.0125,10,100,2897.82,35.0,2017
OH,43463,35.719,28.451,1572.78,1046.39,5.047590890016404,7938.75,0.0,0.0,0.0,0.0,1,10,35.719,0.0,2017
OH,43469,912.146,829.261,70759.807,63263.497,11.366571830813502,804296.429,3.032,3.032,242.86,1428.77,6,70,906.146,6.0,2017
OH,43502,3205.515,2808.854,260460.827,222986.988,9.94017168942645,2589025.33875,4.167,4.167,291.09,1740.88,14,124,3141.511,64.004,2017
OH,43506,4718.788,4465.363,191018.609,176153.069,8.078746162265269,1543190.85438,53.004,53.004,1319.62,8473.45,59,135,4674.788,44.0,2017
OH,43512,24788.218,23430.753,1767533.168,1659673.881,13.044314430850896,23056258.41035,294.88,276.088,24599.147,520877.6165,84,317,24565.216,223.002,2017
OH,43515,969.823,867.332,73871.728,66387.868,7.606119082526403,561877.16,4.154,4.154,99.48,648.825,6,51,953.823,16.0,2017
OH,43516,1818.555,1787.158,165402.339,163413.529,6.612538063926653,1093729.2625,26.873,26.873,2461.079,16797.6925,3,58,1806.555,12.0,2017
OH,43517,551.435,407.984,35797.94,23189.01,5.73286318989305,205224.6925,2.314,2.314,69.41,347.05,3,28,544.435,7.0,2017
OH,43521,143.886,122.053,10897.895,9217.679,7.649002169685063,83358.0225,0.0,0.0,0.0,0.0,1,23,143.886,0.0,2017
OH,43522,298.239,286.128,26503.22,25243.32,10.404273033616292,275746.73715,4.152,4.152,141.9,1008.0,2,51,294.239,4.0,2017
OH,43526,2686.485,2314.801,204958.755,172772.199,7.266298418430576,1489291.4773,7.242,7.242,591.02,1867.945,15,103,2640.485,46.0,2017
OH,43527,37.558,37.558,922.63,922.63,10.437222938772855,9629.695,1.0,1.0,14.0,70.0,1,10,37.558,0.0,2017
OH,43528,9757.286,9371.627,516060.281,482702.174,9.677435059083727,4994139.85595,124.907,122.818,7284.48,64043.4986,61,233,9745.286,12.0,2017
OH,43532,56.198,56.198,2021.21,2021.21,14.314674130842416,28932.9625,1.0,1.0,10.0,50.0,1,13,56.198,0.0,2017
OH,43537,32682.01,30212.154,1950732.487,1725852.582,9.679748596638817,18882600.053456,344.235,321.904,17153.765,144532.3405,187,308,32499.01,183.0,2017
OH,43540,309.412,229.109,22033.629,14300.339,5.687790808313964,125322.6725,0.0,0.0,0.0,0.0,1,28,306.412,3.0,2017
OH,43542,239.989,237.85,4394.589,4296.529,5.707082892165798,25080.2837,1.0,1.0,12.0,60.0,2,25,239.989,0.0,2017
OH,43543,2023.115,1777.496,143403.113,125865.584,8.85798889630799,1270263.18265,13.379,13.379,670.02,4870.75,8,76,1982.115,41.0,2017
OH,43545,4262.317,4079.577,271762.2,257603.219,10.584749620440222,2876534.8433,23.258,23.258,2042.12,15073.5,31,130,4198.315,64.002,2017
OH,43551,27059.872,25218.493,1969508.539,1817395.386,10.8144171247353,21299086.871474,239.574,235.446,20104.717,652743.648,174,342,26816.866,243.006,2017
OH,43554,95.032,95.032,2178.56,2178.56,5.4294522528642775,11828.3875,0.0,0.0,0.0,0.0,1,10,95.032,0.0,2017
OH,43556,168.496,168.496,7361.008,7361.008,5.127217563138092,37741.4895,9.06,9.06,511.8,2559.0,1,17,168.496,0.0,2017
OH,43558,3160.408,3151.295,189366.072,189024.692,10.861390508221557,2056778.857,13.339,13.339,794.78,6728.6625,17,121,3129.408,31.0,2017
OH,43560,56462.523,53446.742,4109893.07,3842597.847,12.121114337167414,49816483.815002,470.583,451.672,49109.699,323264.0971,210,406,56097.521,365.002,2017
OH,43566,3460.296,3188.054,335685.178,308143.291,8.867409012789357,2976657.772857,4.172,4.172,119.69,1066.495,12,149,3374.296,86.0,2017
OH,43567,6893.49,6519.757,354057.556,321223.147,11.327862775226297,4010715.4089,36.108,36.108,3023.1,25517.315,35,140,6836.49,57.0,2017
OH,43569,39.31,39.31,707.559,707.559,6.1630125544300896,4360.695,0.0,0.0,0.0,0.0,1,12,39.31,0.0,2017
OH,43570,79.485,66.286,3866.937,3096.227,6.219980439298597,24052.2725,0.0,0.0,0.0,0.0,1,17,79.485,0.0,2017
OH,43571,271.326,266.326,4567.878,3727.878,5.529158178042408,25256.52,4.15,4.15,45.95,311.925,7,27,271.326,0.0,2017
OH,43604,7812.811,7147.546,319359.124,275992.888,7.484886704536427,2390366.8612,128.697,115.38,5043.34,30585.3,65,174,7792.803,20.008,2017
OH,43605,1014.635,981.721,36079.538,33651.178,5.943391680902344,214434.826,14.542,14.542,262.57,1707.935,9,58,1011.635,3.0,2017
OH,43606,71980.376,68790.347,4674082.655,4377396.364,10.424319477627638,48724130.860558,666.378,659.077,28672.754,329289.68835,368,398,71432.374,548.002,2017
OH,43608,42349.508,41924.556,1555577.871,1529803.375,8.056702706808434,12532828.443937,1081.054,1074.873,30796.207,215069.1986,256,281,42292.508,57.0,2017
OH,43609,1175.52,807.555,52013.427,35697.827,13.941203441565195,725129.7675,3.0,3.0,120.0,1035.0,17,107,1174.52,1.0,2017
OH,43611,3676.632,3434.239,128464.183,113627.492,7.344153064827416,943460.6233,77.445,72.446,2391.64,19898.9625,13,104,3668.627,8.005,2017
OH,43612,2571.654,2551.979,42709.869,41835.209,5.679380707067962,242565.606,106.128,106.128,1241.029,6905.3225,9,47,2569.654,2.0,2017
OH,43613,3355.578,3184.269,264030.843,244601.474,12.101794174857064,3195246.9178,150.189,144.947,19752.659,298874.0,31,137,3339.578,16.0,2017
OH,43614,47586.634,45190.693,2759205.207,2547760.554,10.699812471265751,29522978.28464,682.643,679.491,29399.446,340558.3335,395,383,47330.62,256.014,2017
OH,43615,30599.766,29161.103,2016176.049,1876256.562,9.367302340402913,18886130.622462,297.462,289.497,19319.839,292545.1575,144,306,30407.766,192.0,2017
OH,43616,40220.396,39062.097,2405753.822,2310131.147,11.275800230007906,27126799.49945,398.076,393.987,18475.024,275383.5245,143,335,39939.394,281.002,2017
OH,43617,28231.635,26974.168,2221879.437,2105652.374,16.89711325900803,37543348.49485,276.461,270.021,19714.318,309270.206,73,390,28126.575,105.06,2017
OH,43619,886.044,837.839,18152.719,13925.569,5.298769594791833,96187.0755,35.806,35.806,413.76,2217.81,10,38,886.044,0.0,2017
OH,43620,1615.668,1451.146,59865.691,52074.302,5.82015066025046,348427.341,60.16,59.154,2266.09,12033.285,16,50,1614.668,1.0,2017
OH,43623,89607.378,85359.544,5744481.176,5382949.43,13.11994082420386,75367253.094873,623.492,576.7,34047.347,330101.5021,322,450,89097.37,510.008,2017
OH,43624,4.024,3.018,150.82,60.29,6.008486938071874,906.2,0.0,0.0,0.0,0.0,1,4,4.024,0.0,2017
OH,43699,10.17,10.17,163.17,163.17,5.716583930869645,932.775,2.0,2.0,26.0,345.0,2,8,10.17,0.0,2017
OH,43701,67606.855,65236.346,4927185.325,4686813.244,10.340755554074882,50950819.01545,741.385,727.194,47070.836,493643.3316,294,326,67136.853,470.002,2017
OH,43713,4248.044,3631.009,324941.599,269927.832,9.46274862856202,3074840.6703,61.319,45.782,5770.558,18439.495,17,113,4190.044,58.0,2017
OH,43718,875.116,735.616,64975.185,52117.683,10.890427649417235,707607.55125,11.771,10.691,1026.32,13367.475,3,69,848.116,27.0,2017
OH,43723,56.786,40.956,4046.12,2711.24,5.911156861388194,23917.25,0.0,0.0,0.0,0.0,1,13,56.786,0.0,2017
OH,43724,1636.236,1412.443,115023.127,96422.997,7.20632822041084,828894.4061,1.002,1.002,12.02,54.09,6,51,1632.236,4.0,2017
OH,43725,15660.6,14182.569,848715.023,721891.054,9.290965945114419,7885382.3758,232.717,229.606,12027.76,215199.935,77,179,15571.6,89.0,2017
OH,43727,19.162,19.162,234.309,234.309,5.160685248966109,1209.195,3.033,3.033,41.49,207.45,1,10,19.162,0.0,2017
OH,43731,2383.544,1599.107,195794.816,122462.896,6.811159263532288,1333589.67475,15.136,10.1,1511.61,7487.8875,5,87,2351.544,32.0,2017
OH,43734,18.031,18.031,1082.07,1082.07,7.5,8115.525,0.0,0.0,0.0,0.0,1,3,18.031,0.0,2017
OH,43748,37.62,37.62,1628.67,1628.67,6.601042568476118,10750.92,0.0,0.0,0.0,0.0,1,12,37.62,0.0,2017
OH,43756,940.823,807.324,100030.988,83794.108,8.420523363220205,842313.2715,19.085,19.085,2184.09,10890.405,4,55,935.823,5.0,2017
OH,43758,536.377,525.338,41773.637,40559.237,7.632539584714637,318838.938,19.453,19.453,552.65,6485.995,3,55,534.377,2.0,2017
OH,43762,1393.212,1219.441,81295.246,59156.076,7.442282738156669,605022.206,18.194,18.194,361.869,2670.12,5,64,1386.212,7.0,2017
OH,43764,9994.579,8904.062,900276.623,790593.719,14.917751488311165,13430102.93265,184.892,168.657,14901.258,374404.213,18,180,9970.577,24.002,2017
OH,43777,1482.061,1292.187,113992.864,95901.254,8.692853922856083,990923.315,31.485,30.449,2049.39,14089.535,1,75,1482.061,0.0,2017
OH,43783,1428.959,1158.573,118635.542,93802.863,9.439112580612646,1119814.237,17.093,17.093,1316.66,8588.275,8,76,1407.959,21.0,2017
OH,43793,3803.367,3152.132,267165.637,211235.851,7.682429295912782,2052481.11655,136.649,130.452,7487.31,146865.44,14,116,3772.367,31.0,2017
OH,43802,748.627,743.468,55935.62,55415.06,6.873318227276287,384463.3165,4.061,4.061,111.66,558.3,1,55,711.627,37.0,2017
OH,43804,35.607,35.607,737.7,737.7,18.52745018300122,13667.7,0.0,0.0,0.0,0.0,1,4,35.607,0.0,2017
OH,43812,15321.823,14414.204,1112892.032,1033947.844,10.046346512017259,11180498.983935,556.3,546.995,40463.389,429003.4122,57,279,15254.823,67.0,2017
OH,43821,2303.929,1759.03,256903.85,177608.242,8.717147981628147,2239468.8775,16.179,12.066,1193.47,7350.17,3,116,2212.927,91.002,2017
OH,43824,26.156,26.156,437.679,437.679,7.921570374635292,3467.105,0.0,0.0,0.0,0.0,1,13,26.156,0.0,2017
OH,43830,2075.147,1914.933,78372.758,65853.768,8.382042904500056,656923.8201,57.639,57.639,2506.81,17349.1556,6,90,2063.147,12.0,2017
OH,43832,1887.95,1559.857,146711.356,109648.418,8.903878120382174,1306300.0327,17.128,17.128,911.789,4635.245,11,93,1868.95,19.0,2017
OH,43845,176.498,175.494,5421.53,5300.95,6.932443424642122,37584.45,0.0,0.0,0.0,0.0,2,26,176.498,0.0,2017
OH,43901,156.362,156.362,13802.479,13802.479,10.038920544635497,138561.99,2.142,2.142,226.92,2382.45,1,22,156.362,0.0,2017
OH,43903,59.995,47.859,4916.15,3729.86,11.497279375120776,56522.35,0.0,0.0,0.0,0.0,1,12,50.995,9.0,2017
OH,43906,2045.228,1903.863,146625.939,134183.66,11.709402058799432,1716902.072,16.932,16.932,812.12,5660.88,10,88,2038.228,7.0,2017
OH,43907,1096.772,1005.338,54060.148,47108.01,7.095361374149401,383576.286,25.555,22.305,936.57,3817.745,11,64,1095.772,1.0,2017
OH,43908,321.516,320.343,13312.36,13283.03,5.153950914788963,68611.25,22.617,22.617,1153.59,5822.4,1,20,321.516,0.0,2017
OH,43910,4.793,1.558,143.79,46.74,5.0,718.95,0.0,0.0,0.0,0.0,1,2,4.793,0.0,2017
OH,43912,1078.189,1076.019,22076.178,21848.328,10.3922179917194,229420.4542,20.827,20.827,614.879,2493.4605,4,56,1078.189,0.0,2017
OH,43913,3411.747,2901.989,346984.036,296954.134,11.770786732966585,4084275.0875,8.037,5.884,539.518,4970.44,1,98,3405.747,6.0,2017
OH,43917,754.178,750.101,55598.597,55261.737,6.121386120588618,340340.48,16.613,16.613,964.64,5692.82,2,29,753.178,1.0,2017
OH,43920,17359.807,16601.283,1391639.455,1308181.06,10.479508047657358,14583696.86811,395.417,389.113,25153.191,231209.73975,87,224,17323.807,36.0,2017
OH,43935,13949.846,13494.509,887211.631,840887.403,20.05161539355428,17790026.3975,548.295,537.837,35830.067,598376.8453,32,210,13875.831,74.015,2017
OH,43938,114.924,113.813,4792.32,4736.75,13.163829408303286,63085.28295,0.0,0.0,0.0,0.0,3,37,114.924,0.0,2017
OH,43943,548.159,547.104,23016.307,22889.667,20.78279899551218,478343.282,0.0,0.0,0.0,0.0,2,58,548.159,0.0,2017
OH,43945,1.006,1.006,12.07,12.07,7.5,90.525,0.0,0.0,0.0,0.0,1,1,1.006,0.0,2017
OH,43947,815.058,741.893,34159.088,26634.228,6.650409402030874,227171.92,16.635,11.116,549.24,2718.295,4,26,812.058,3.0,2017
OH,43950,18990.799,18284.241,1453437.171,1391681.965,14.471856221021335,21033933.765,931.245,924.668,66247.038,800143.2525,58,236,18954.799,36.0,2017
OH,43952,58445.547,54992.342,4313602.572,3942828.462,12.673073574180444,54666602.76473,1479.075,1431.603,101396.585,1493723.0979,133,381,58274.546,171.001,2017
OH,43953,3266.867,2565.871,205052.346,147049.298,9.21857750288797,1890290.94375,39.344,24.48,2257.169,11363.13875,32,101,3240.867,26.0,2017
OH,43963,20.788,20.788,328.02,328.02,4.877903786354491,1600.05,0.0,0.0,0.0,0.0,1,6,20.788,0.0,2017
OH,43964,1550.725,1195.704,147008.564,99950.57,7.607717758538203,1118399.663,9.116,7.943,448.01,3204.925,6,66,1542.725,8.0,2017
OH,43968,230.582,230.582,6213.379,6213.379,7.360174310950612,45731.5525,6.086,6.086,139.29,1044.675,4,24,230.582,0.0,2017
OH,43973,1248.408,1101.031,102070.824,89208.854,9.531813236366153,972920.03125,13.285,11.178,1056.72,9682.5,3,59,1246.408,2.0,2017
OH,43976,12.198,8.198,1342.7,1102.7,5.0,6713.5,0.0,0.0,0.0,0.0,1,3,12.198,0.0,2017
OH,43977,943.137,916.459,22009.764,20809.084,6.2489898028893,137538.7908,7.16,7.16,65.399,367.4925,2,29,943.137,0.0,2017
OH,43986,293.075,293.075,8937.339,8937.339,5.675400138676624,50722.975,5.469,5.469,121.41,760.5,1,29,293.075,0.0,2017
OH,43988,200.262,181.172,9665.96,8760.95,5.525493587807109,53409.2,0.0,0.0,0.0,0.0,2,23,197.262,3.0,2017
OH,44001,9920.834,9372.981,518594.001,473108.684,7.376208887730654,3825257.6793,103.109,102.109,3820.47,25292.16,47,175,9788.834,132.0,2017
OH,44003,1009.25,960.011,61555.409,56857.499,8.133617656573445,500668.1615,6.026,6.026,182.49,977.305,6,76,1002.25,7.0,2017
OH,44004,14430.618,13561.161,869986.798,796066.468,7.826336676720467,6808809.58545,295.664,283.466,16410.039,183951.6,98,206,14346.618,84.0,2017
OH,44005,4.014,3.014,270.46,150.46,6.390778673371293,1728.45,0.0,0.0,0.0,0.0,2,3,4.014,0.0,2017
OH,44010,3.958,1.014,530.9,1.02,6.373705029195706,3383.8,0.0,0.0,0.0,0.0,2,2,3.958,0.0,2017
OH,44011,17494.821,15634.806,1204572.577,1044089.642,8.747846267630912,10537415.7218,113.39,112.39,6503.82,114429.29,104,227,17295.821,199.0,2017
OH,44012,8058.676,7206.594,545811.338,443508.702,9.004744217680578,4914891.4898,67.891,58.883,4786.769,43485.3305,50,180,8012.676,46.0,2017
OH,44017,6040.311,5647.413,385742.518,346102.758,8.1416600803648,3140584.4601,31.784,30.782,1339.05,9631.81,23,150,6021.311,19.0,2017
OH,44021,266.641,198.675,14560.25,8615.8,5.105294208547243,74334.36,0.0,0.0,0.0,0.0,8,22,266.641,0.0,2017
OH,44022,5685.056,5153.255,352695.714,310626.437,10.983844905753518,3873955.0215,57.846,55.823,4356.648,61347.6455,55,206,5641.056,44.0,2017
OH,44023,3071.639,2981.976,124550.043,116384.903,11.072175531886408,1379039.9386,50.955,50.955,1091.81,9021.95,42,138,3066.639,5.0,2017
OH,44024,16260.086,15230.014,1052514.67,968246.426,10.617320190130936,11174885.2562,250.029,248.005,8247.859,121996.45,88,277,16187.086,73.0,2017
OH,44026,1531.615,1305.085,75538.907,56921.097,7.718585615754276,583053.521,7.08,7.08,166.62,1110.975,20,77,1521.615,10.0,2017
OH,44028,55.165,34.029,3351.13,1356.98,5.2402279231184705,17560.685,3.12,3.12,62.41,468.075,5,21,55.165,0.0,2017
OH,44030,2821.026,2684.567,147534.394,135667.053,8.255253231324486,1217933.7828,50.988,45.797,2207.819,31849.04,22,101,2803.026,18.0,2017
OH,44035,41597.176,39629.689,2427389.062,2243865.692,11.403224881336719,27680063.348483,357.286,356.233,18893.624,300732.317,196,313,41326.174,271.002,2017
OH,44039,8438.837,7585.797,726887.219,641025.48,11.307449685052173,8219240.65555,33.081,33.081,1167.259,10689.765,49,173,8321.831,117.006,2017
OH,44040,1587.201,1525.524,165283.744,160702.115,4.194109134531706,693218.0605,22.522,22.522,2630.42,6386.12,5,87,1578.201,9.0,2017
OH,44041,10289.495,10119.042,846690.903,831718.333,17.3494655720306,14689634.67175,20.653,20.653,744.15,8199.02,27,260,10203.495,86.0,2017
OH,44044,1397.685,1386.666,78809.63,78319.03,6.396017561559419,504067.7775,1.0,1.0,60.0,675.0,6,50,1381.685,16.0,2017
OH,44047,2001.941,1745.239,152554.965,126724.926,14.142947215778916,2157576.8175,253.694,242.564,20624.04,404802.41,10,137,1998.941,3.0,2017
OH,44050,321.268,316.153,10887.198,10655.318,9.779344731307358,106469.6624,5.002,5.002,199.97,1074.85,5,44,318.268,3.0,2017
OH,44052,1540.059,1269.43,81763.332,60231.702,8.251189821862935,674644.7728,22.422,21.402,799.01,4180.375,37,104,1527.059,13.0,2017
OH,44053,26201.834,23873.987,1350878.993,1182273.708,9.983137896446658,13486011.268532,220.335,216.311,8583.83,138923.9732,170,280,26018.834,183.0,2017
OH,44054,3539.151,3375.797,141523.201,128691.441,6.7727457719105715,958500.6612,20.036,20.036,520.84,3725.01,9,101,3539.151,0.0,2017
OH,44055,10857.24,10844.208,764792.193,764019.342,20.937946073149835,16013177.6942,76.221,76.221,3351.689,35566.857,6,258,10737.233,120.007,2017
OH,44056,3857.05,3811.624,105704.193,102664.063,7.49417553663174,792165.7773,43.241,42.239,2042.46,16908.625,18,91,3855.05,2.0,2017
OH,44057,5902.623,5445.68,319476.076,284942.747,7.98264885067638,2550265.3309,35.986,32.966,1338.26,7510.265,31,152,5879.623,23.0,2017
OH,44060,55420.59,51411.251,4547731.183,4128548.226,10.176112155767672,46278222.57249,407.169,384.615,30073.8,224307.87,214,328,55148.59,272.0,2017
